,state_name:,county:,5/16,5/17
5296,WI,Waukesha,23,23
5297,WI,Waupaca,1,1
5298,WI,Winnebago,1,1
5299,WV,Harrison,1,1
5300,WV,Jackson,17,17
5301,WV,Marion,2,2
5302,WV,Monongalia,5,5
5303,WV,Unassigned,0,0
5304,WI,Marathon,1,1
5305,MI,Bay,15,15
5306,MI,Shiawassee,19,19
5307,DE,Unassigned,1,1
5308,FL,Bradford,2,2
5309,FL,Jefferson,2,2
5310,FL,Wakulla,1,1
5311,NM,Cibola,4,4
5312,NM,Dona Ana,2,2
5313,WV,Logan,1,1
5314,NC,New Hanover,3,3
5315,TX,Gaines,0,0
5316,ND,Ward,1,1
5317,NV,Unassigned,2,"""U2FsdGVkX199u3najBM6gPPM/7k64U9W/h5U6FKqel0="""
5318,MD,Somerset,0,0
5319,MD,Dorchester,2,2
5320,MS,Jefferson Davis,2,2
5321,GA,Crisp,7,7
5322,GA,Pulaski,1,1
5323,GA,Seminole,2,2
5324,MT,Flathead,2,2
5325,IN,Starke,2,2
5326,IA,Crawford,1,1
5327,IA,Madison,1,1
5328,OH,Fairfield,3,3
5329,AL,Talladega,2,2
5330,IL,Fayette,2,2
5331,IL,Jasper,8,8
5332,MO,Bates,1,1
5333,MO,Linn,1,1
5334,NC,Granville,6,6
5335,MI,St. Joseph,1,1
5336,MI,Charlevoix,1,1
5337,WI,Jackson,1,1
5338,WI,Juneau,1,1
5339,WY,Johnson,1,1
5340,FL,Suwannee,18,18
5341,AL,Coosa,1,1
5342,GA,Haralson,2,2
5343,TX,Cherokee,1,1
5344,TX,Hays,3,3
5345,KY,Muhlenberg,7,7
5346,KY,Adair,14,14
5347,KY,Butler,6,6
5348,KY,Shelby,3,3
5349,KY,Lyon,3,3
5350,KY,Laurel,2,2
5351,KY,Pike,2,2
5352,KY,Meade,2,2
5353,NV,Humboldt,3,"""U2FsdGVkX18GEISG+OpYNUYyWFcxFEX5egDcP8GwHvQ="""
5354,WI,Monroe,1,1
5355,NC,Franklin,22,22
5356,NC,Halifax,1,1
5357,NC,Yadkin,1,1
5358,MD,St. Marys,10,11
5359,OK,Major,1,1
5360,OK,Pittsburg,3,3
5361,OK,Pontotoc,2,2
5362,OK,Rogers,5,5
5363,MS,Calhoun,4,4
5364,MS,Leake,6,6
5365,MS,Neshoba,21,21
5366,PA,Washington,4,4
5367,PA,Wayne,7,7
5368,TX,Brown,7,7
5369,TX,Hunt,3,3
5370,TX,Kleberg,1,1
5371,LA,Vernon,2,2
5372,WA,Douglas,3,3
5373,IN,Unassigned,145,145
5374,IN,Carroll,2,2
5375,TN,Bradley,1,"""U2FsdGVkX1/SKJG1c3Lr5zTQoOYNrb/p3R49ty+MK9Q="""
5376,TN,Carter,1,"""U2FsdGVkX19e3PyGYYqgSZf1ekKy3toNIw0g7GYdOGk="""
5377,TN,Grundy,1,"""U2FsdGVkX19U5euWobMVU65T/pn93CyXQ9OwrjvLaps="""
5378,MI,Barry,1,1
5379,WI,Walworth,12,12
5380,WI,Dodge,1,1
5381,WI,Door,3,3
5382,AR,Lee,1,1
5383,SC,Lancaster,5,5
5384,KS,Finney,5,5
5385,FL,Unassigned,0,0
5386,WA,Stevens,1,1
5387,CO,Kit Carson,3,3
5388,GA,Grady,4,4
5389,GA,Lanier,2,2
5390,GA,Turner,12,12
5391,CA,Tehama,1,1
5392,TX,Crosby,1,1
5393,NC,Chatham,24,24
5394,VA,Chesapeake,10,10
5395,VA,Norfolk,5,5
5396,VA,Portsmouth,10,10
5397,VA,Richmond City,18,18
5398,MD,Allegany,13,13
5399,MD,Queen Annes,9,10
5400,MD,Kent,14,14
5401,MD,Unassigned,89,89
5402,ME,Androscoggin,2,2
5403,MS,Warren,4,4
5404,GA,Hall,40,40
5405,GA,Pike,2,2
5406,GA,Quitman,1,1
5407,GA,Screven,1,1
5408,PA,Indiana,6,6
5409,OK,Caddo,10,10
5410,OK,Grady,2,2
5411,OK,Texas,4,4
5412,AL,Dallas,3,3
5413,TX,Victoria,6,6
5414,MN,Clay,19,19
5415,NC,Cleveland,2,2
5416,IA,Clayton,3,3
5417,IA,Pottawattamie,2,2
5418,OH,Williams,1,1
5419,IN,Blackford,1,1
5420,IN,Henry,3,3
5421,IN,DeKalb,1,1
5422,MO,Dunklin,2,2
5423,IL,Ogle,2,2
5424,WI,Adams,1,1
5425,WI,Kewaunee,1,1
5426,WI,Marinette,2,2
5427,SC,Colleton,4,4
5428,SC,Unassigned,0,0
5429,NC,Wake,28,28
5430,TN,Fayette,2,"""U2FsdGVkX18d2gSooDcUd7wdVFKsnKfS7H+HTzGJR3s="""
5431,TN,Jefferson,0,"""U2FsdGVkX1+CLgOPt+uOBcGNP3M3fwGp/VAm4df7rZI="""
5432,TN,Campbell,1,"""U2FsdGVkX18ySeYvJRl80Qv1Sdoze67q3ep+H0iGy9c="""
5433,TN,Smith,1,"""U2FsdGVkX1+wNe/y/0tPRDitKsNa7tGAD6EK+1nlQgo="""
5434,AZ,Yuma,4,4
5435,CO,Unassigned,1,1
5436,KY,Jackson,12,12
5437,KY,Lincoln,1,1
5438,AR,Craighead,0,0
5439,WY,unassigned,6,6
5440,CO,Routt,6,6
5441,OK,Delaware,16,16
5442,TX,Grimes,1,1
5443,TX,Hill,1,1
5444,TX,Wise,2,2
5445,TX,Young,1,1
5446,GA,Bacon,2,2
5447,LA,St. Helena,1,1
5448,PA,Wyoming,4,4
5449,OH,Pickaway,25,25
5450,OH,Marion,15,15
5451,MS,Carroll,6,6
5452,MS,Copiah,2,2
5453,AL,DeKalb,2,2
5454,IA,Louisa,3,3
5455,WI,Unassigned,0,0
5456,WI,Richland,3,3
5457,NY,Orleans,21,"""U2FsdGVkX1/1DjaF2vCiaPYFDyKS3hjHD+PrpswCjhE="""
5458,KY,Graves,18,18
5459,BOP,Inmates,56,56
5460,IN,Tipton,1,1
5461,VT,Rutland,1,1
5462,VT,Washington,1,1
5463,WV,Berkeley,6,6
5464,AL,Calhoun,3,3
5465,GA,Non-Georgia Resident,25,25
5466,GA,Cook,2,2
5467,TN,Putnam,5,"""U2FsdGVkX1/KbJTCa4FZyloDsDuLhXgKqNdvo0dwR6g="""
5468,TN,Monroe,1,"""U2FsdGVkX19I+4Nxvap3UtDqCgSQ5OTdpBTS4QotgWU="""
5469,NC,Lenoir,5,5
5470,TX,Wichita,2,2
5471,IL,Bond,1,1
5472,IA,Black Hawk,29,29
5473,IL,Randolph,3,3
5474,GA,Columbia,6,6
5475,GA,Stephens,2,2
5476,GA,Marion,1,2
5477,MN,Anoka,40,40
5478,MN,Rice,2,2
5479,PA,Centre,6,6
5480,PA,Mercer,2,2
5481,AL,Elmore,6,6
5482,TX,Coryell,2,2
5483,TX,Rusk,1,1
5484,TX,Wilson,4,4
5485,LA,Lincoln,13,13
5486,LA,Natchitoches,12,12
5487,NC,Vance,17,17
5488,OK,Unassigned,0,0
5489,UT,Southwest Utah,3,3
5490,UT,San Juan,4,4
5491,UT,Wasatch,1,1
5492,MS,Clay,3,3
5493,MS,Itawamba,7,7
5494,MS,Jasper,3,3
5495,MS,Lowndes,4,4
5496,MS,Tallahatchie,1,1
5497,TX,Atascosa,1,1
5498,KY,Russell,4,4
5499,NC,Robeson,12,12
5500,NM,Socorro,4,4
5501,GA,Washington,1,1
5502,GA,Putnam,7,7
5503,CO,Logan,3,3
5504,CO,Morgan,29,29
5505,FL,Leon,6,6
5506,MT,Unassigned,0,0
5507,MO,Scott,6,6
5508,VT,Unassigned,0,0
5509,AL,Hale,2,2
5510,MI,Alpena,9,9
5511,MT,Yellowstone,2,2
5512,MT,Cascade,2,2
5513,PA,Clarion,1,1
5514,IN,Jennings,4,4
5515,MS,George,1,1
5516,AZ,Apache,20,20
5517,AZ,Pinal,31,31
5518,AZ,Mohave,27,27
5519,AZ,La Paz,1,1
5520,AL,Unassigned,0,0
5521,WI,Bayfield,1,1
5522,WI,Marquette,1,1
5523,TN,Sevier,2,"""U2FsdGVkX1/Z3zguP2bkgwT2O/y7hJg8+mHALhPa4QI="""
5524,GA,Wilcox,12,12
5525,CA,Unassigned,0,0
5526,MN,Mille Lacs,1,1
5527,PA,Bradford,2,2
5528,MS,Marion,7,7
5529,TX,Calhoun,3,3
5530,AR,Bradley,1,1
5531,GA,Decatur,3,3
5532,MI,Gratiot,4,4
5533,SC,Jasper,1,1
5534,AL,Cleburne,1,1
5535,AL,Tuscaloosa,8,8
5536,AL,Wilcox,5,5
5537,KS,Lyon,3,3
5538,Veteran Affair,VA Hospitals,1000,1005
5539,GA,Macon,5,5
5540,IA,Mahaska,1,1
5541,TX,Moore,11,11
5542,LA,West Feliciana,8,8
5543,OH,Holmes,1,1
5544,WI,Clark,4,4
5545,TN,Madison,2,"""U2FsdGVkX1+1fMWpujIm+yMuBB4HXWecCiWtrOn5XZE="""
5546,TN,Carroll,1,"""U2FsdGVkX1/tfTn4azI4zly/TRetSTE2+SfhbOaMTTI="""
5547,MI,Arenac,1,1
5548,MI,Gladwin,1,1
5549,MI,Huron,1,1
5550,MI,Oscoda,1,1
5551,UT,Bear River,1,1
5552,KY,Crittenden,1,1
5553,KY,Grayson,8,8
5554,NM,Quay,1,1
5555,GA,Butts,17,17
5556,GA,Fannin,1,1
5557,GA,Jeff Davis,1,1
5558,FL,Hendry,12,12
5559,FL,Madison,3,3
5560,AR,White,1,1
5561,AL,Clarke,2,2
5562,IL,Livingston,1,1
5563,SC,Edgefield,2,2
5564,ID,Elmore,2,"""U2FsdGVkX18NTQ59kejZ3aVjgITTrsRVVXVPzs/JX3w="""
5565,AL,Coffee,1,1
5566,SD,Unassigned,0,0
5567,OK,Bryan,1,1
5568,OK,Comanche,3,3
5569,PA,Franklin,13,13
5570,PA,Lycoming,7,7
5571,PA,Warren,0,0
5572,TX,Nueces,3,3
5573,TX,DeWitt,1,1
5574,TX,Montague,1,1
5575,NC,Pasquotank,5,5
5576,IL,Woodford,1,1
5577,FL,Alachua,7,7
5578,CO,Clear Creek,1,1
5579,GA,Appling,10,10
5580,WA,Benton and Franklin,72,72
5581,NM,Chaves,2,2
5582,AL,Escambia,3,3
5583,AL,Pickens,3,3
5584,AR,Howard,0,0
5585,MN,Nobles,2,2
5586,IA,Woodbury,16,16
5587,IN,Clay,1,1
5588,IN,Marshall,1,1
5589,IN,Wabash,2,2
5590,OK,Cotton,2,2
5591,AL,Chilton,1,1
5592,VA,Emporia,3,3
5593,TX,Walker,19,19
5594,AL,Lowndes,9,9
5595,OH,Putnam,13,13
5596,OH,Ross,1,1
5597,OH,Hocking,2,2
5598,OH,Jefferson,2,2
5599,IL,Jefferson,17,17
5600,MO,Lewis,1,1
5601,MO,Newton,1,1
5602,VA,Fairfax City,3,3
5603,VA,Amelia,1,1
5604,VA,Falls Church,4,4
5605,VA,Hanover,19,19
5606,VA,Isle of Wight,3,3
5607,VA,Stafford,4,4
5608,VA,Manassas Park,3,3
5609,VA,Gloucester,1,1
5610,VA,Lynchburg,1,1
5611,VA,Charles City,1,1
5612,VA,Harrisonburg,21,21
5613,VA,Surry,1,1
5614,VA,Spotsylvania,4,4
5615,VA,King George,4,4
5616,VA,Goochland,5,5
5617,VA,Colonial Heights,7,7
5618,VA,Culpeper,5,5
5619,VA,Scott,2,2
5620,VA,Pittsylvania,1,1
5621,VA,Wythe,1,1
5622,VA,Washington,3,3
5623,VA,Wise,2,2
5624,VA,Chesterfield,29,29
5625,VA,Fluvanna,6,6
5626,VA,Accomack,9,9
5627,VA,Botetourt,3,3
5628,VA,Suffolk,22,22
5629,VA,Henry,2,2
5630,VA,New Kent,1,1
5631,VA,Fauquier,5,5
5632,VA,Greene,1,1
5633,VA,Prince Edward,2,2
5634,VA,Danville,1,1
5635,VA,Mecklenburg,16,16
5636,VA,Rockingham,2,2
5637,VA,Greensville,7,7
5638,VA,Southampton,2,2
5639,VA,Amherst,0,0
5640,VA,Albemarle,4,4
5641,VA,Sussex,1,1
5642,VA,Petersburg,2,2
5643,TN,Gibson,1,"""U2FsdGVkX18T8+xHKdMXKfzB7l918V15E200ZRKf1U4="""
5644,GA,Irwin,1,1
5645,AR,Miller,1,1
5646,AR,Washington,5,5
5647,AL,Sumter,4,4
5648,WV,Barbour,1,1
5649,WV,Hampshire,1,1
5650,WV,Kanawha,15,15
5651,WV,Mingo,1,1
5652,WV,Ohio,1,1
5653,WV,Wayne,9,9
5654,WV,Wood,2,2
5655,NC,McDowell,1,1
5656,TX,Lynn,1,1
5657,TX,Dallam,1,1
5658,MN,Fillmore,1,1
5659,IA,Bremer,5,5
5660,VA,Manassas City,5,5
5661,VA,Augusta,1,1
5662,NV,Carson City,2,"""U2FsdGVkX1+Xxco4CmNVR8biIAAkeEnz8tZxzptYaBw="""
5663,GA,Glynn,1,1
5664,GA,Camden,1,1
5665,OH,Clark,3,3
5666,OH,Defiance,1,1
5667,NY,Tioga,20,"""U2FsdGVkX18P0xFXgpG+y1sVwU19wbIv4VNEgjax3Yc="""
5668,NY,Yates,4,"""U2FsdGVkX1+KaXZvcTy0p644wDYqt93+ZEYwk6lwe7U="""
5669,SC,Fairfield,8,8
5670,SC,Allendale,3,3
5671,KY,Henderson,3,3
5672,NE,Adams,3,3
5673,NE,Custer,3,3
5674,NE,Hamilton,7,7
5675,NE,Seward,1,1
5676,NE,Washington,1,1
5677,TN,Benton,1,"""U2FsdGVkX18TEcP8ZYvn+HD5bTVaetOZvX19vxLmIJI="""
5678,MO,Pemiscot,3,3
5679,NY,Ontario,9,"""U2FsdGVkX1+w3Ngw8cqZJzIqGq7Ogj6+sMTDfFkgx2I="""
5680,MS,Greene,1,1
5681,TX,Fayette,2,2
5682,TX,Milam,1,1
5683,SD,Stanley,0,0
5684,SD,Jerauld,1,1
5685,OK,Ottawa,2,2
5686,OH,Carroll,2,2
5687,NC,Alamance,9,9
5688,IL,Clinton,14,14
5689,NY,Greene,14,"""U2FsdGVkX1+K4HiOe3h/cUiUyCBCfk9R2zhdaiQkbZ8="""
5690,KS,Marion,1,1
5691,CO,Otero,1,1
5692,MI,Allegan,2,2
5693,CA,Inyo,1,1
5694,WA,Asotin,2,2
5695,MS,Prentiss,3,3
5696,AL,Henry,1,1
5697,WA,Okanogan,2,2
5698,MS,Franklin,1,1
5699,OK,Payne,1,1
5700,OH,Shelby,1,1
5701,IL,Coles,4,4
5702,IL,Jersey,1,1
5703,TN,Humphreys,1,"""U2FsdGVkX19X6bb5EBAMOvL2Kq7O0RIoL1IqImM5Yrc="""
5704,SC,Orangeburg,2,2
5705,NM,Catron,1,1
5706,VA,Montgomery,1,1
5707,VA,Shenandoah,11,11
5708,ME,Franklin,1,1
5709,MO,Washington,1,1
5710,MI,Antrim,0,0
5711,MI,Federal Correctional Institution (FCI),3,3
5712,GA,Webster,1,1
5713,MS,Jones,8,8
5714,MS,Kemper,7,7
5715,IA,Clinton,1,1
5716,IA,Des Moines,1,1
5717,AR,Lafayette,1,1
5718,AL,Butler,9,9
5719,OR,Wasco,1,1
5720,SC,Darlington,5,5
5721,AL,Clay,2,2
5722,AL,Covington,1,1
5723,WA,Mason,1,1
5724,GA,Lumpkin,1,1
5725,OK,Carter,1,1
5726,OH,Morrow,1,1
5727,WI,Manitowoc,1,1
5728,PA,Erie,3,3
5729,MI,Lenawee,3,3
5730,NC,Pender,1,1
5731,TX,Rockwall,5,5
5732,TX,Gonzales,2,2
5733,TX,Lavaca,1,1
5734,TX,Ochiltree,2,2
5735,NY,Wayne,2,"""U2FsdGVkX1+WkNtTAbS4FwdOUWpkZ3J2KmDHsRccUY8="""
5736,KS,Clay,1,1
5737,GA,Dodge,2,2
5738,AL,Greene,4,4
5739,MD,Worcester,5,6
5740,IA,Story,1,1
5741,VA,Frederick,3,3
5742,MN,Crow Wing,1,1
5743,MN,Kandiyohi,1,1
5744,MT,Gallatin,1,1
5745,IN,Jackson,1,1
5746,LA,Jackson,9,9
5747,LA,Sabine,0,0
5748,FL,Columbia,2,2
5749,GA,Meriwether,1,1
5750,GA,Lamar,1,1
5751,GA,Towns,1,1
5752,GA,Rabun,1,1
5753,TN,Moore,0,"""U2FsdGVkX1+QQNaqDa1sNoAEBjzzYhmiiuo/eEaLTrQ="""
5754,TN,Cumberland,1,"""U2FsdGVkX18nsXrIPXe7OV37V0T1s7wb7gWQy1PaLrc="""
5755,GA,Hancock,4,4
5756,WV,Jefferson,1,1
5757,AR,Poinsett,2,2
5758,VA,King William,1,1
5759,VA,Page,16,16
5760,OK,Garvin,1,1
5761,OK,Logan,1,1
5762,PA,Juniata,1,1
5763,MS,Alcorn,1,1
5764,IA,Marshall,5,5
5765,IA,Jasper,12,12
5766,KS,Ford,8,8
5767,OH,Highland,1,1
5768,TX,Orange,2,2
5769,IL,Shelby,1,1
5770,IL,Vermilion,1,1
5771,AL,Barbour,1,1
5772,TN,McMinn,12,"""U2FsdGVkX1+Pe8gaZnC38V2mNsWexJOtU2J7+52nE/g="""
5773,AR,Sevier,1,1
5774,VA,Caroline,2,2
5775,GA,Franklin,1,1
5776,GA,Atkinson,2,2
5777,IN,Fulton,1,1
5778,LA,Evangeline,1,1
5779,OK,Mcclain,2,2
5780,MI,Alcona,1,1
5781,SC,Pickens,3,3
5782,KY,Bath,1,1
5783,NM,Luna,1,1
5784,NE,Dakota,3,3
5785,SC,Chesterfield,1,1
5786,NH,Cheshire,2,2
5787,NH,Hillsborough-Nashua,9,9
5788,NH,Merrimack,10,10
5789,NH,Hillsborough-Manchester,34,34
5790,NH,Strafford,11,11
5791,NH,Sullivan,1,1
5792,TX,Comanche,1,1
5793,TX,Kaufman,1,1
5794,TX,Shelby,5,5
5795,MN,Benton,2,2
5796,VA,Franklin City,1,1
5797,OH,Ottawa,3,3
5798,IL,Adams,1,1
5799,AK,Kenai Peninsula,2,2
5800,AK,Matanuska-Susitna,1,1
5801,AK,Petersburg,1,1
5802,SC,Williamsburg,9,9
5803,TX,Lamar,4,4
5804,GA,Murray,1,1
5805,KY,Marshall,2,2
5806,KY,Warren,2,2
5807,KY,Carlisle,1,1
5808,IN,Miami,1,1
5809,IN,Spencer,1,1
5810,PA,Somerset,1,1
5811,FL,Nassau,1,1
5812,OK,Lincoln,2,2
5813,MS,Attala,7,7
5814,MS,Noxubee,2,2
5815,MS,Scott,6,6
5816,OR,Umatilla,2,2
5817,IL,McDonough,2,2
5818,AR,Columbia,2,2
5819,AR,Lincoln,8,8
5820,VA,Northampton,8,9
5821,IA,Delaware,0,0
5822,PA,Greene,1,1
5823,OH,Crawford,2,2
5824,NM,Valencia,1,1
5825,NM,Unassigned,0,0
5826,KY,Logan,1,1
5827,AR,Logan,0,0
5828,MS,Grenada,2,2
5829,NC,Duplin,11,11
5830,NC,Martin,4,4
5831,FL,Walton,2,2
5832,VA,Madison,1,1
5833,MN,Stearns,10,10
5834,IA,Dallas,10,10
5835,TX,Hansford,2,2
5836,TX,Liberty,2,2
5837,TN,Tipton,2,"""U2FsdGVkX1/FPmcFVrn5/t5CiArlFDQx17IifL1AL/0="""
5838,AR,Yell,1,1
5839,IL,Fulton,0,0
5840,IL,Iroquois,3,3
5841,IL,Out of state,1,1
5842,KY,Hardin,2,2
5843,VA,Richmond,4,4
5844,PA,Union,1,1
5845,NY,Allegany,0,"""U2FsdGVkX1/6d+ZlFYBpyAffITIK1Yr7EWF4MSixa3w="""
5846,LA,Richland,1,1
5847,NC,Person,1,1
5848,NC,Sampson,1,1
5849,MN,Sherburne,1,1
5850,MN,Unassigned,9,9
5851,GA,White,2,2
5852,OH,Perry,1,1
5853,IL,Bureau,1,1
5854,IL,Macoupin,1,1
5855,IL,Union,4,4
5856,TN,Unassigned,1,"""U2FsdGVkX198ovP6c2U4XkvT4GA4J/R87/osGFDvEGI="""
5857,TX,Hartley,2,2
5858,TX,Martin,1,1
5859,AL,Bullock,1,1
5860,AL,Franklin,4,4
5861,MN,Mahnomen,1,1
5862,ND,Grand Forks,3,3
5863,IN,Washington,1,1
5864,IN,Montgomery,10,10
5865,KS,Barton,1,1
5866,OH,Tuscarawas,1,1
5867,AR,Garland,1,1
5868,TX,Fannin,2,2
5869,NM,Santa Fe,3,3
5870,AL,St. Clair,1,1
5871,AR,Union,4,4
5872,VA,Bedford,1,1
5873,VA,Northumberland,1,1
5874,VA,Roanoke City,8,8
5875,PA,Elk,1,1
5876,PA,McKean,1,1
5877,TX,Callahan,1,1
5878,IN,White,4,4
5879,IA,Cedar,1,1
5880,NC,Lee,3,3
5881,GA,Glascock,0,0
5882,KY,Edmonson,6,6
5883,NM,Torrance,1,1
5884,NH,Grafton,1,1
5885,AR,Sharp,2,2
5886,KS,Clark,1,1
5887,VA,Buckingham,2,2
5888,AL,Bibb,1,1
5889,ME,Hancock,1,1
5890,AZ,Cochise,1,1
5891,AZ,Gila,1,1
5892,PA,Fulton,0,0
5893,IL,Grundy,1,1
5894,IL,Williamson,1,1
5895,OK,Le Flore,1,1
5896,MS,Covington,0,0
5897,GA,Emanuel,1,1
5898,VA,Warren,2,2
5899,MS,Newton,2,2
5900,NC,Bladen,2,2
5901,NC,Caswell,1,1
5902,NC,Greene,1,1
5903,NC,Jackson,1,1
5904,NC,Perquimans,2,2
5905,NC,Surry,1,1
5906,WI,Jefferson,2,2
5907,OH,Adams,0,0
5908,OH,Ashland,0,0
5909,OH,Clinton,0,0
5910,OH,Coshocton,0,0
5911,OH,Fayette,0,0
5912,OH,Fulton,0,0
5913,OH,Guernsey,0,0
5914,OH,Hardin,0,0
5915,OH,Harrison,0,0
5916,OH,Henry,0,0
5917,OH,Jackson,0,0
5918,OH,Lawrence,0,0
5919,OH,Logan,0,0
5920,OH,Meigs,0,0
5921,OH,Monroe,1,1
5922,OH,Morgan,0,0
5923,OH,Muskingum,0,0
5924,OH,Noble,0,0
5925,OH,Paulding,0,0
5926,OH,Pike,0,0
5927,OH,Scioto,0,0
5928,TX,Cottle,1,1
5929,IA,Floyd,1,1
5930,MN,Cass,2,2
5931,WI,Calumet,1,1
5932,NC,Polk,3,3
5933,WA,Walla Walla,2,2
5934,CO,La Plata,1,1
5935,KY,Allen,1,1
5936,AL,Crenshaw,1,1
5937,OK,Jackson,1,1
5938,GA,Charlton,1,1
5939,SC,Hampton,0,0
5940,VA,Winchester,1,1
5941,AL,Morgan,1,1
5942,MN,Itasca,4,4
5943,MN,Le Sueur,1,1
5944,IA,Guthrie,2,2
5945,IA,Audubon,1,1
5946,WV,Nicholas,1,1
5947,IN,Dubois,2,2
5948,LA,Grant,1,1
5949,OK,Tillman,1,1
5950,AL,Choctaw,3,3
5951,KS,Riley,1,1
5952,NC,Caldwell,2,2
5953,TN,Bledsoe,1,"""U2FsdGVkX1+gZHCWtwkn56RckS5En8rPZoJhACl2YGA="""
5954,TX,Angelina,1,1
5955,TX,Deaf Smith,6,6
5956,MO,Pettis,1,1
5957,WA,Pacific,1,1
5958,GA,Gilmer,0,0
5959,NE,Sarpy,1,1
5960,FL,Gadsden,1,1
5961,IA,Wapello,2,2
5962,MO,Pike,1,1
5963,TN,Crockett,1,"""U2FsdGVkX1/ZiO+bDs0r6OUxoveuOYSamCuG3n9Hi/8="""
5964,IL,Jo Daviess,0,0
5965,KS,Seward,1,1
5966,GA,Telfair,1,1
5967,GA,Wilkes,1,1
5968,VA,Campbell,1,1
5969,VA,Franklin,1,1
5970,VA,Roanoke,3,3
5971,IA,Webster,1,1
5972,ME,Penobscot,1,1
5973,FL,Calhoun,1,1
5974,IN,Jefferson,1,1
5975,WI,Burnett,1,1
5976,IL,Lee,1,1
5977,IL,Wayne,1,1
5978,GA,Ben Hill,1,1
5979,TX,Jackson,1,1
5980,SC,Greenwood,1,1
5981,NM,Otero,1,1
5982,AL,Winston,1,1
5983,IA,Monroe,1,1
5984,PA,Montour,1,1
5985,NY,Warren,26,"""U2FsdGVkX18HvtoSepE4aFfO6WDzuWmYhBj/JvR156o="""
5986,NY,St. Lawrence,2,"""U2FsdGVkX1+Af2KTxzNle/1vIZggRlcZxdrTWfyc4Z0="""
5987,NY,Fulton,14,"""U2FsdGVkX1/lAGgdvK0HJwCbDmbUnJvigNU/zX9JM2k="""
5988,VA,Brunswick,1,1
5989,MN,Carver,2,2
5990,MN,Polk,2,2
5991,SC,Barnwell,1,1
5992,SC,Cherokee,1,1
5993,CA,Mariposa,1,1
5994,TX,Titus,1,1
5995,GA,Clinch,1,1
5996,FL,Washington,1,1
