,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268
2020-05-15,136.0,31.0,529.0,49.0,353.0,49.0,98.0,626.0,35.0,11.0,10.0,283.0,151.0,8903.0,152.0,122.0,13999.0,99.0,51.0,139.0,5592.0,46.0,368.0,4644.0,525.0,,24.0,94.0,79.0,17.0,293.0,537.0,13.0,,422.0,2338.0,571.0,23.0,,62.0,,287.0,27428.0,10.0,12.0,7884.0,24.0,156.0,29.0,15.0,,10.0,20.0,133.0,436.0,10.0,2649.0,1043.0,6854.0,115.0,1506.0,265.0,31368.0,,697.0,32.0,42.0,260.0,29.0,88.0,12.0,19.0,26.0,20.0,54.0,103.0,112.0,46.0,,10.0,4477.0,194.0,190.0,,5609.0,21.0,,50.0,167.0,95.0,232.0,18.0,770.0,260.0,11.0,2267.0,790.0,883.0,1184.0,14.0,1053.0,2305.0,41.0,,283.0,23.0,224.0,26.0,21.0,27.0,103.0,53.0,238.0,,27321.0,,90.0,3529.0,1872.0,29.0,21.0,56.0,11.0,45.0,4007.0,85898.0,456.0,208.0,33693.0,19.0,11.0,10.0,302418.0,12.0,,31.0,529.0,49.0,353.0,49.0,98.0,626.0,35.0,11.0,10.0,283.0,151.0,8903.0,152.0,122.0,13999.0,99.0,51.0,139.0,5592.0,46.0,368.0,4644.0,525.0,,24.0,94.0,79.0,17.0,293.0,537.0,13.0,,422.0,2338.0,571.0,23.0,,62.0,,287.0,27428.0,10.0,12.0,7884.0,24.0,156.0,29.0,15.0,,10.0,20.0,133.0,436.0,10.0,2649.0,1043.0,6854.0,115.0,1506.0,265.0,31368.0,,697.0,32.0,42.0,260.0,29.0,88.0,12.0,19.0,26.0,20.0,54.0,103.0,112.0,46.0,,10.0,4477.0,194.0,190.0,,5609.0,21.0,,50.0,167.0,95.0,232.0,18.0,770.0,260.0,11.0,2267.0,790.0,883.0,1184.0,14.0,1053.0,2305.0,41.0,,283.0,23.0,224.0,26.0,21.0,27.0,103.0,53.0,238.0,,27321.0,,90.0,3529.0,1872.0,29.0,21.0,56.0,11.0,45.0,4007.0,85898.0,456.0,208.0,33693.0,19.0,11.0,10.0,302418.0,12.0,
2020-05-16,153.0,31.0,536.0,49.0,356.0,52.0,98.0,628.0,36.0,11.0,12.0,298.0,156.0,8959.0,164.0,128.0,14962.0,102.0,51.0,140.0,5679.0,48.0,394.0,4644.0,546.0,,24.0,95.0,79.0,17.0,295.0,537.0,13.0,,424.0,2594.0,592.0,25.0,,63.0,,293.0,27532.0,10.0,12.0,7897.0,28.0,160.0,30.0,15.0,,10.0,20.0,134.0,442.0,10.0,2753.0,1076.0,6902.0,117.0,1518.0,266.0,31610.0,,713.0,34.0,45.0,262.0,29.0,96.0,14.0,19.0,26.0,20.0,54.0,104.0,112.0,46.0,,10.0,4767.0,202.0,190.0,,5662.0,21.0,,51.0,171.0,97.0,232.0,20.0,834.0,266.0,11.0,2392.0,806.0,907.0,1190.0,14.0,1070.0,2418.0,41.0,,292.0,25.0,225.0,27.0,21.0,27.0,103.0,53.0,247.0,,27459.0,,91.0,3646.0,1878.0,33.0,21.0,56.0,11.0,45.0,4055.0,87530.0,476.0,210.0,34078.0,19.0,11.0,10.0,307666.0,15.0,,31.0,536.0,49.0,356.0,52.0,98.0,628.0,36.0,11.0,12.0,298.0,156.0,8959.0,164.0,128.0,14962.0,102.0,51.0,140.0,5679.0,48.0,394.0,4644.0,546.0,,24.0,95.0,79.0,17.0,295.0,537.0,13.0,,424.0,2594.0,592.0,25.0,,63.0,,293.0,27532.0,10.0,12.0,7897.0,28.0,160.0,30.0,15.0,,10.0,20.0,134.0,442.0,10.0,2753.0,1076.0,6902.0,117.0,1518.0,266.0,31610.0,,713.0,34.0,45.0,262.0,29.0,96.0,14.0,19.0,26.0,20.0,54.0,104.0,112.0,46.0,,10.0,4767.0,202.0,190.0,,5662.0,21.0,,51.0,171.0,97.0,232.0,20.0,834.0,266.0,11.0,2392.0,806.0,907.0,1190.0,14.0,1070.0,2418.0,41.0,,292.0,25.0,225.0,27.0,21.0,27.0,103.0,53.0,247.0,,27459.0,,91.0,3646.0,1878.0,33.0,21.0,56.0,11.0,45.0,4055.0,87530.0,476.0,210.0,34078.0,19.0,11.0,10.0,307666.0,15.0,
2020-05-17,168.0,31.0,542.0,51.0,363.0,55.0,98.0,629.0,36.0,11.0,12.0,314.0,160.0,9005.0,165.0,129.0,15662.0,105.0,51.0,140.0,5800.0,50.0,421.0,4645.0,562.0,10.0,25.0,95.0,79.0,17.0,296.0,543.0,13.0,,428.0,2688.0,612.0,26.0,,63.0,,297.0,27532.0,11.0,12.0,7938.0,29.0,162.0,33.0,16.0,,10.0,20.0,138.0,448.0,10.0,2871.0,1089.0,6937.0,121.0,1533.0,268.0,31763.0,,725.0,34.0,50.0,262.0,29.0,107.0,14.0,19.0,26.0,20.0,55.0,104.0,113.0,48.0,,10.0,5045.0,207.0,192.0,,5689.0,21.0,,51.0,176.0,98.0,232.0,21.0,834.0,269.0,11.0,2523.0,817.0,915.0,1203.0,15.0,1094.0,2537.0,41.0,,302.0,25.0,228.0,29.0,22.0,28.0,103.0,55.0,261.0,,27563.0,,97.0,3674.0,1879.0,36.0,21.0,56.0,11.0,45.0,4096.0,88754.0,497.0,214.0,34546.0,19.0,11.0,10.0,311781.0,18.0,,31.0,542.0,51.0,363.0,55.0,98.0,629.0,36.0,11.0,12.0,314.0,160.0,9005.0,165.0,129.0,15662.0,105.0,51.0,140.0,5800.0,50.0,421.0,4645.0,562.0,10.0,25.0,95.0,79.0,17.0,296.0,543.0,13.0,,428.0,2688.0,612.0,26.0,,63.0,,297.0,27532.0,11.0,12.0,7938.0,29.0,162.0,33.0,16.0,,10.0,20.0,138.0,448.0,10.0,2871.0,1089.0,6937.0,121.0,1533.0,268.0,31763.0,,725.0,34.0,50.0,262.0,29.0,107.0,14.0,19.0,26.0,20.0,55.0,104.0,113.0,48.0,,10.0,5045.0,207.0,192.0,,5689.0,21.0,,51.0,176.0,98.0,232.0,21.0,834.0,269.0,11.0,2523.0,817.0,915.0,1203.0,15.0,1094.0,2537.0,41.0,,302.0,25.0,228.0,29.0,22.0,28.0,103.0,55.0,261.0,,27563.0,,97.0,3674.0,1879.0,36.0,21.0,56.0,11.0,45.0,4096.0,88754.0,497.0,214.0,34546.0,19.0,11.0,10.0,311781.0,18.0,
2020-05-18,169.0,31.0,548.0,51.0,373.0,60.0,99.0,629.0,39.0,11.0,12.0,328.0,165.0,9052.0,169.0,133.0,16118.0,108.0,51.0,140.0,5903.0,53.0,450.0,4645.0,574.0,10.0,27.0,95.0,79.0,17.0,298.0,547.0,13.0,,428.0,2736.0,630.0,30.0,,63.0,,298.0,28111.0,11.0,12.0,7962.0,29.0,163.0,33.0,16.0,,10.0,20.0,142.0,451.0,10.0,3025.0,1148.0,6988.0,123.0,1543.0,272.0,31908.0,,744.0,34.0,50.0,263.0,29.0,112.0,14.0,19.0,26.0,21.0,56.0,107.0,113.0,52.0,,10.0,5177.0,211.0,192.0,,5699.0,21.0,,54.0,182.0,101.0,232.0,22.0,873.0,275.0,11.0,2648.0,824.0,925.0,1218.0,15.0,1107.0,2631.0,41.0,,312.0,25.0,230.0,32.0,22.0,28.0,104.0,56.0,264.0,,27563.0,,97.0,3679.0,1881.0,39.0,21.0,56.0,11.0,45.0,4140.0,89562.0,514.0,220.0,34716.0,20.0,12.0,10.0,315185.0,20.0,,31.0,548.0,51.0,373.0,60.0,99.0,629.0,39.0,11.0,12.0,328.0,165.0,9052.0,169.0,133.0,16118.0,108.0,51.0,140.0,5903.0,53.0,450.0,4645.0,574.0,10.0,27.0,95.0,79.0,17.0,298.0,547.0,13.0,,428.0,2736.0,630.0,30.0,,63.0,,298.0,28111.0,11.0,12.0,7962.0,29.0,163.0,33.0,16.0,,10.0,20.0,142.0,451.0,10.0,3025.0,1148.0,6988.0,123.0,1543.0,272.0,31908.0,,744.0,34.0,50.0,263.0,29.0,112.0,14.0,19.0,26.0,21.0,56.0,107.0,113.0,52.0,,10.0,5177.0,211.0,192.0,,5699.0,21.0,,54.0,182.0,101.0,232.0,22.0,873.0,275.0,11.0,2648.0,824.0,925.0,1218.0,15.0,1107.0,2631.0,41.0,,312.0,25.0,230.0,32.0,22.0,28.0,104.0,56.0,264.0,,27563.0,,97.0,3679.0,1881.0,39.0,21.0,56.0,11.0,45.0,4140.0,89562.0,514.0,220.0,34716.0,20.0,12.0,10.0,315185.0,20.0,
2020-05-19,173.0,31.0,555.0,51.0,382.0,61.0,99.0,629.0,40.0,11.0,12.0,349.0,171.0,9080.0,174.0,133.0,16853.0,110.0,51.0,140.0,5960.0,53.0,478.0,4645.0,592.0,10.0,28.0,95.0,79.0,17.0,297.0,548.0,13.0,,434.0,2799.0,645.0,30.0,,64.0,,300.0,28242.0,11.0,12.0,8003.0,29.0,165.0,35.0,16.0,,10.0,21.0,146.0,462.0,10.0,3156.0,1191.0,7057.0,127.0,1547.0,276.0,32007.0,,749.0,35.0,50.0,263.0,29.0,118.0,14.0,19.0,26.0,22.0,59.0,107.0,113.0,52.0,,10.0,5332.0,217.0,192.0,,5713.0,21.0,,55.0,191.0,104.0,233.0,25.0,903.0,279.0,11.0,2789.0,831.0,936.0,1231.0,15.0,1120.0,2722.0,41.0,,320.0,26.0,231.0,33.0,22.0,28.0,104.0,57.0,286.0,,27709.0,,105.0,3698.0,1886.0,41.0,21.0,56.0,12.0,46.0,4171.0,90347.0,535.0,224.0,34876.0,20.0,13.0,10.0,318481.0,20.0,,31.0,555.0,51.0,382.0,61.0,99.0,629.0,40.0,11.0,12.0,349.0,171.0,9080.0,174.0,133.0,16853.0,110.0,51.0,140.0,5960.0,53.0,478.0,4645.0,592.0,10.0,28.0,95.0,79.0,17.0,297.0,548.0,13.0,,434.0,2799.0,645.0,30.0,,64.0,,300.0,28242.0,11.0,12.0,8003.0,29.0,165.0,35.0,16.0,,10.0,21.0,146.0,462.0,10.0,3156.0,1191.0,7057.0,127.0,1547.0,276.0,32007.0,,749.0,35.0,50.0,263.0,29.0,118.0,14.0,19.0,26.0,22.0,59.0,107.0,113.0,52.0,,10.0,5332.0,217.0,192.0,,5713.0,21.0,,55.0,191.0,104.0,233.0,25.0,903.0,279.0,11.0,2789.0,831.0,936.0,1231.0,15.0,1120.0,2722.0,41.0,,320.0,26.0,231.0,33.0,22.0,28.0,104.0,57.0,286.0,,27709.0,,105.0,3698.0,1886.0,41.0,21.0,56.0,12.0,46.0,4171.0,90347.0,535.0,224.0,34876.0,20.0,13.0,10.0,318481.0,20.0,
2020-05-20,178.0,31.0,561.0,51.0,393.0,64.0,100.0,632.0,41.0,11.0,12.0,370.0,175.0,9108.0,189.0,134.0,17983.0,112.0,51.0,140.0,6028.0,56.0,509.0,4645.0,613.0,10.0,28.0,96.0,79.0,17.0,302.0,551.0,13.0,,441.0,2839.0,659.0,30.0,,64.0,,301.0,28025.0,12.0,12.0,8081.0,31.0,165.0,43.0,18.0,,10.0,21.0,147.0,467.0,10.0,3302.0,1221.0,7119.0,131.0,1561.0,278.0,32169.0,,768.0,35.0,50.0,263.0,29.0,121.0,14.0,21.0,26.0,23.0,60.0,109.0,114.0,53.0,,10.0,5666.0,221.0,193.0,,5734.0,21.0,17.0,55.0,192.0,106.0,233.0,27.0,939.0,281.0,11.0,2914.0,837.0,948.0,1247.0,15.0,1137.0,2837.0,41.0,,329.0,30.0,234.0,33.0,22.0,28.0,104.0,59.0,312.0,,27778.0,,111.0,3743.0,1891.0,41.0,21.0,56.0,12.0,47.0,4199.0,91921.0,548.0,227.0,35422.0,20.0,13.0,10.0,323285.0,28.0,,31.0,561.0,51.0,393.0,64.0,100.0,632.0,41.0,11.0,12.0,370.0,175.0,9108.0,189.0,134.0,17983.0,112.0,51.0,140.0,6028.0,56.0,509.0,4645.0,613.0,10.0,28.0,96.0,79.0,17.0,302.0,551.0,13.0,,441.0,2839.0,659.0,30.0,,64.0,,301.0,28025.0,12.0,12.0,8081.0,31.0,165.0,43.0,18.0,,10.0,21.0,147.0,467.0,10.0,3302.0,1221.0,7119.0,131.0,1561.0,278.0,32169.0,,768.0,35.0,50.0,263.0,29.0,121.0,14.0,21.0,26.0,23.0,60.0,109.0,114.0,53.0,,10.0,5666.0,221.0,193.0,,5734.0,21.0,17.0,55.0,192.0,106.0,233.0,27.0,939.0,281.0,11.0,2914.0,837.0,948.0,1247.0,15.0,1137.0,2837.0,41.0,,329.0,30.0,234.0,33.0,22.0,28.0,104.0,59.0,312.0,,27778.0,,111.0,3743.0,1891.0,41.0,21.0,56.0,12.0,47.0,4199.0,91921.0,548.0,227.0,35422.0,20.0,13.0,10.0,323285.0,28.0,
2020-05-21,187.0,31.0,568.0,51.0,403.0,67.0,100.0,633.0,43.0,11.0,12.0,386.0,179.0,9150.0,199.0,136.0,18859.0,116.0,52.0,146.0,6150.0,57.0,544.0,4645.0,630.0,10.0,29.0,96.0,79.0,17.0,304.0,554.0,13.0,,446.0,2888.0,680.0,31.0,,64.0,,304.0,28135.0,12.0,12.0,8144.0,31.0,166.0,45.0,18.0,,10.0,22.0,147.0,470.0,10.0,3434.0,1242.0,7183.0,134.0,1571.0,279.0,32330.0,,768.0,35.0,50.0,264.0,29.0,124.0,14.0,21.0,26.0,23.0,60.0,109.0,114.0,55.0,,10.0,6090.0,228.0,194.0,,5767.0,21.0,17.0,58.0,200.0,110.0,234.0,30.0,985.0,287.0,11.0,3024.0,842.0,962.0,1263.0,16.0,1147.0,2972.0,41.0,,339.0,30.0,235.0,34.0,22.0,28.0,105.0,61.0,339.0,,27888.0,,111.0,3831.0,1892.0,41.0,21.0,56.0,12.0,47.0,4222.0,93439.0,564.0,233.0,35786.0,20.0,13.0,10.0,328115.0,30.0,,31.0,568.0,51.0,403.0,67.0,100.0,633.0,43.0,11.0,12.0,386.0,179.0,9150.0,199.0,136.0,18859.0,116.0,52.0,146.0,6150.0,57.0,544.0,4645.0,630.0,10.0,29.0,96.0,79.0,17.0,304.0,554.0,13.0,,446.0,2888.0,680.0,31.0,,64.0,,304.0,28135.0,12.0,12.0,8144.0,31.0,166.0,45.0,18.0,,10.0,22.0,147.0,470.0,10.0,3434.0,1242.0,7183.0,134.0,1571.0,279.0,32330.0,,768.0,35.0,50.0,264.0,29.0,124.0,14.0,21.0,26.0,23.0,60.0,109.0,114.0,55.0,,10.0,6090.0,228.0,194.0,,5767.0,21.0,17.0,58.0,200.0,110.0,234.0,30.0,985.0,287.0,11.0,3024.0,842.0,962.0,1263.0,16.0,1147.0,2972.0,41.0,,339.0,30.0,235.0,34.0,22.0,28.0,105.0,61.0,339.0,,27888.0,,111.0,3831.0,1892.0,41.0,21.0,56.0,12.0,47.0,4222.0,93439.0,564.0,233.0,35786.0,20.0,13.0,10.0,328115.0,30.0,
2020-05-22,193.0,31.0,575.0,51.0,416.0,70.0,101.0,633.0,44.0,11.0,12.0,408.0,185.0,9186.0,215.0,140.0,20047.0,120.0,52.0,156.0,6267.0,58.0,589.0,4645.0,652.0,10.0,29.0,97.0,80.0,17.0,306.0,561.0,13.0,10.0,448.0,2939.0,696.0,33.0,10.0,64.0,,306.0,28218.0,12.0,12.0,8203.0,31.0,168.0,48.0,18.0,,10.0,25.0,156.0,473.0,10.0,3584.0,1278.0,7249.0,140.0,1583.0,279.0,32486.0,,777.0,35.0,50.0,264.0,29.0,129.0,14.0,22.0,26.0,23.0,61.0,109.0,114.0,60.0,,10.0,6510.0,233.0,196.0,,5794.0,21.0,17.0,60.0,211.0,111.0,235.0,31.0,1017.0,291.0,11.0,3148.0,846.0,972.0,1277.0,17.0,1156.0,3099.0,41.0,,351.0,33.0,237.0,35.0,23.0,28.0,106.0,61.0,369.0,,27940.0,,121.0,3871.0,1898.0,44.0,21.0,56.0,12.0,47.0,4249.0,94702.0,579.0,237.0,36124.0,20.0,13.0,10.0,332924.0,33.0,,31.0,575.0,51.0,416.0,70.0,101.0,633.0,44.0,11.0,12.0,408.0,185.0,9186.0,215.0,140.0,20047.0,120.0,52.0,156.0,6267.0,58.0,589.0,4645.0,652.0,10.0,29.0,97.0,80.0,17.0,306.0,561.0,13.0,10.0,448.0,2939.0,696.0,33.0,10.0,64.0,,306.0,28218.0,12.0,12.0,8203.0,31.0,168.0,48.0,18.0,,10.0,25.0,156.0,473.0,10.0,3584.0,1278.0,7249.0,140.0,1583.0,279.0,32486.0,,777.0,35.0,50.0,264.0,29.0,129.0,14.0,22.0,26.0,23.0,61.0,109.0,114.0,60.0,,10.0,6510.0,233.0,196.0,,5794.0,21.0,17.0,60.0,211.0,111.0,235.0,31.0,1017.0,291.0,11.0,3148.0,846.0,972.0,1277.0,17.0,1156.0,3099.0,41.0,,351.0,33.0,237.0,35.0,23.0,28.0,106.0,61.0,369.0,,27940.0,,121.0,3871.0,1898.0,44.0,21.0,56.0,12.0,47.0,4249.0,94702.0,579.0,237.0,36124.0,20.0,13.0,10.0,332924.0,33.0,
2020-05-23,205.0,31.0,582.0,51.0,433.0,74.0,101.0,635.0,46.0,11.0,12.0,432.0,190.0,9212.0,230.0,141.0,21048.0,125.0,52.0,159.0,6360.0,58.0,630.0,4645.0,682.0,10.0,29.0,99.0,81.0,17.0,312.0,561.0,13.0,10.0,456.0,3056.0,707.0,33.0,11.0,64.0,,306.0,28292.0,12.0,12.0,8228.0,31.0,169.0,51.0,19.0,,10.0,25.0,167.0,476.0,10.0,3726.0,1326.0,7300.0,147.0,1592.0,279.0,32616.0,,796.0,35.0,50.0,266.0,29.0,138.0,14.0,22.0,26.0,24.0,61.0,109.0,115.0,62.0,,10.0,6989.0,237.0,197.0,,5807.0,21.0,17.0,60.0,221.0,112.0,235.0,34.0,1067.0,295.0,11.0,3244.0,857.0,982.0,1289.0,19.0,1166.0,3249.0,41.0,,364.0,33.0,237.0,38.0,23.0,28.0,106.0,61.0,397.0,,28628.0,,137.0,3925.0,1903.0,44.0,21.0,56.0,12.0,47.0,4276.0,95978.0,588.0,241.0,36475.0,20.0,13.0,10.0,338233.0,33.0,,31.0,582.0,51.0,433.0,74.0,101.0,635.0,46.0,11.0,12.0,432.0,190.0,9212.0,230.0,141.0,21048.0,125.0,52.0,159.0,6360.0,58.0,630.0,4645.0,682.0,10.0,29.0,99.0,81.0,17.0,312.0,561.0,13.0,10.0,456.0,3056.0,707.0,33.0,11.0,64.0,,306.0,28292.0,12.0,12.0,8228.0,31.0,169.0,51.0,19.0,,10.0,25.0,167.0,476.0,10.0,3726.0,1326.0,7300.0,147.0,1592.0,279.0,32616.0,,796.0,35.0,50.0,266.0,29.0,138.0,14.0,22.0,26.0,24.0,61.0,109.0,115.0,62.0,,10.0,6989.0,237.0,197.0,,5807.0,21.0,17.0,60.0,221.0,112.0,235.0,34.0,1067.0,295.0,11.0,3244.0,857.0,982.0,1289.0,19.0,1166.0,3249.0,41.0,,364.0,33.0,237.0,38.0,23.0,28.0,106.0,61.0,397.0,,28628.0,,137.0,3925.0,1903.0,44.0,21.0,56.0,12.0,47.0,4276.0,95978.0,588.0,241.0,36475.0,20.0,13.0,10.0,338233.0,33.0,
2020-05-24,216.0,31.0,592.0,51.0,445.0,77.0,102.0,639.0,49.0,11.0,13.0,452.0,194.0,9237.0,240.0,141.0,22013.0,126.0,52.0,159.0,6466.0,60.0,673.0,4645.0,705.0,10.0,30.0,99.0,81.0,17.0,314.0,561.0,13.0,10.0,458.0,3096.0,735.0,33.0,11.0,64.0,,306.0,28335.0,12.0,12.0,8261.0,31.0,171.0,55.0,20.0,,10.0,26.0,167.0,482.0,10.0,3868.0,1351.0,7359.0,152.0,1604.0,279.0,32735.0,,808.0,35.0,50.0,266.0,29.0,148.0,14.0,22.0,26.0,26.0,63.0,109.0,115.0,63.0,,10.0,7179.0,242.0,198.0,,5830.0,21.0,17.0,61.0,221.0,113.0,235.0,36.0,1101.0,299.0,11.0,3373.0,863.0,993.0,1302.0,21.0,1176.0,3388.0,42.0,,379.0,34.0,238.0,39.0,23.0,28.0,106.0,61.0,407.0,,28678.0,,146.0,3992.0,1905.0,44.0,21.0,56.0,12.0,48.0,4308.0,97086.0,605.0,244.0,36757.0,22.0,13.0,10.0,342213.0,39.0,,31.0,592.0,51.0,445.0,77.0,102.0,639.0,49.0,11.0,13.0,452.0,194.0,9237.0,240.0,141.0,22013.0,126.0,52.0,159.0,6466.0,60.0,673.0,4645.0,705.0,10.0,30.0,99.0,81.0,17.0,314.0,561.0,13.0,10.0,458.0,3096.0,735.0,33.0,11.0,64.0,,306.0,28335.0,12.0,12.0,8261.0,31.0,171.0,55.0,20.0,,10.0,26.0,167.0,482.0,10.0,3868.0,1351.0,7359.0,152.0,1604.0,279.0,32735.0,,808.0,35.0,50.0,266.0,29.0,148.0,14.0,22.0,26.0,26.0,63.0,109.0,115.0,63.0,,10.0,7179.0,242.0,198.0,,5830.0,21.0,17.0,61.0,221.0,113.0,235.0,36.0,1101.0,299.0,11.0,3373.0,863.0,993.0,1302.0,21.0,1176.0,3388.0,42.0,,379.0,34.0,238.0,39.0,23.0,28.0,106.0,61.0,407.0,,28678.0,,146.0,3992.0,1905.0,44.0,21.0,56.0,12.0,48.0,4308.0,97086.0,605.0,244.0,36757.0,22.0,13.0,10.0,342213.0,39.0,
2020-05-25,218.0,32.0,600.0,51.0,452.0,81.0,102.0,640.0,49.0,11.0,14.0,480.0,199.0,9280.0,250.0,144.0,22666.0,130.0,52.0,165.0,6534.0,60.0,718.0,4645.0,727.0,10.0,30.0,99.0,82.0,17.0,315.0,562.0,13.0,10.0,458.0,3108.0,764.0,35.0,11.0,64.0,,307.0,28370.0,12.0,12.0,8283.0,32.0,171.0,58.0,20.0,,10.0,26.0,180.0,486.0,10.0,4024.0,1372.0,7417.0,160.0,1608.0,279.0,32785.0,,820.0,35.0,51.0,267.0,29.0,156.0,14.0,22.0,26.0,26.0,63.0,110.0,115.0,65.0,,10.0,7394.0,250.0,199.0,,5841.0,21.0,17.0,61.0,226.0,113.0,235.0,37.0,1133.0,306.0,11.0,3456.0,868.0,996.0,1316.0,23.0,1185.0,3541.0,42.0,,390.0,35.0,238.0,40.0,23.0,28.0,107.0,61.0,429.0,,28752.0,,165.0,3998.0,1906.0,46.0,21.0,56.0,12.0,48.0,4340.0,97719.0,617.0,245.0,36875.0,22.0,13.0,10.0,345058.0,42.0,,32.0,600.0,51.0,452.0,81.0,102.0,640.0,49.0,11.0,14.0,480.0,199.0,9280.0,250.0,144.0,22666.0,130.0,52.0,165.0,6534.0,60.0,718.0,4645.0,727.0,10.0,30.0,99.0,82.0,17.0,315.0,562.0,13.0,10.0,458.0,3108.0,764.0,35.0,11.0,64.0,,307.0,28370.0,12.0,12.0,8283.0,32.0,171.0,58.0,20.0,,10.0,26.0,180.0,486.0,10.0,4024.0,1372.0,7417.0,160.0,1608.0,279.0,32785.0,,820.0,35.0,51.0,267.0,29.0,156.0,14.0,22.0,26.0,26.0,63.0,110.0,115.0,65.0,,10.0,7394.0,250.0,199.0,,5841.0,21.0,17.0,61.0,226.0,113.0,235.0,37.0,1133.0,306.0,11.0,3456.0,868.0,996.0,1316.0,23.0,1185.0,3541.0,42.0,,390.0,35.0,238.0,40.0,23.0,28.0,107.0,61.0,429.0,,28752.0,,165.0,3998.0,1906.0,46.0,21.0,56.0,12.0,48.0,4340.0,97719.0,617.0,245.0,36875.0,22.0,13.0,10.0,345058.0,42.0,
2020-05-26,219.0,32.0,609.0,51.0,467.0,87.0,102.0,641.0,51.0,11.0,14.0,501.0,204.0,9312.0,261.0,146.0,23473.0,130.0,52.0,165.0,6655.0,61.0,761.0,4645.0,750.0,10.0,30.0,100.0,82.0,17.0,317.0,563.0,13.0,14.0,460.0,3203.0,783.0,35.0,12.0,65.0,,308.0,28460.0,14.0,12.0,8309.0,32.0,172.0,59.0,20.0,,11.0,27.0,182.0,491.0,10.0,4172.0,1391.0,7451.0,163.0,1606.0,281.0,32877.0,,830.0,35.0,52.0,269.0,30.0,165.0,16.0,22.0,26.0,26.0,63.0,110.0,115.0,67.0,,10.0,7633.0,261.0,200.0,,5849.0,21.0,17.0,62.0,233.0,113.0,235.0,37.0,1167.0,310.0,11.0,3629.0,873.0,1007.0,1330.0,26.0,1205.0,3633.0,42.0,11.0,399.0,35.0,239.0,42.0,23.0,28.0,107.0,66.0,481.0,,26834.0,10.0,170.0,4029.0,1913.0,46.0,21.0,57.0,13.0,48.0,4369.0,98219.0,623.0,248.0,36996.0,22.0,13.0,10.0,346231.0,44.0,,32.0,609.0,51.0,467.0,87.0,102.0,641.0,51.0,11.0,14.0,501.0,204.0,9312.0,261.0,146.0,23473.0,130.0,52.0,165.0,6655.0,61.0,761.0,4645.0,750.0,10.0,30.0,100.0,82.0,17.0,317.0,563.0,13.0,14.0,460.0,3203.0,783.0,35.0,12.0,65.0,,308.0,28460.0,14.0,12.0,8309.0,32.0,172.0,59.0,20.0,,11.0,27.0,182.0,491.0,10.0,4172.0,1391.0,7451.0,163.0,1606.0,281.0,32877.0,,830.0,35.0,52.0,269.0,30.0,165.0,16.0,22.0,26.0,26.0,63.0,110.0,115.0,67.0,,10.0,7633.0,261.0,200.0,,5849.0,21.0,17.0,62.0,233.0,113.0,235.0,37.0,1167.0,310.0,11.0,3629.0,873.0,1007.0,1330.0,26.0,1205.0,3633.0,42.0,11.0,399.0,35.0,239.0,42.0,23.0,28.0,107.0,66.0,481.0,,26834.0,10.0,170.0,4029.0,1913.0,46.0,21.0,57.0,13.0,48.0,4369.0,98219.0,623.0,248.0,36996.0,22.0,13.0,10.0,346231.0,44.0,
